Date,Region,Market,Store Type,Product Category,Collection Type,Product Family,SKU,Units Sold,Revenue,Average Selling Price,Inventory Units,Sell Through Rate,Gross Margin %,Return Rate,Customer Segment,Channel,Visual Merchandising Score,Stockout Flag,Promotion Flag
2024-08-12,Europe,Italy,Flagship,Ready-to-Wear,Core,Coat,LX-RE-01147,17,47658.37,2721.78,3,0.8363,0.5879,0.1952,High Value,E-commerce,9.0,0,0
2023-01-01,North America,USA,Department Store,Women's Shoes,Core,Sandal,LX-WO-01148,14,12912.84,937.82,6,0.6952,0.6125,0.0788,Returning Client,Retail,5.9,0,0
2024-11-24,Europe,Italy,Boutique,Leather Goods,Seasonal,Clutch,LX-LE-01149,32,55607.36,1737.73,11,0.7337,0.6948,0.1855,High Value,E-commerce,7.0,0,1
2023-12-14,Europe,France,Department Store,Women's Shoes,Core,Sneaker,LX-WO-01150,31,33421.44,1043.67,7,0.8043,0.5973,0.1951,Returning Client,E-commerce,9.2,0,1
2023-05-02,Europe,Italy,Boutique,Women's Shoes,Core,Pump,LX-WO-01151,23,24875.19,1081.53,12,0.6507,0.6448,0.0435,Returning Client,Retail,7.0,0,0
2023-11-30,Middle East,UAE,Boutique,Accessories,Seasonal,Sunglasses,LX-AC-01152,30,19641.37,636.57,13,0.6959,0.7392,0.0597,New Client,Retail,8.9,0,0
2024-08-23,North America,USA,Flagship,Accessories,Limited Edition,Sunglasses,LX-AC-01153,21,25433.96,1177.58,3,0.87,0.7445,0.0433,New Client,Clienteling,8.9,0,0
2023-06-02,North America,USA,Boutique,Leather Goods,Seasonal,Tote,LX-LE-01154,26,53101.53,1982.88,8,0.7489,0.7029,0.0692,New Client,Retail,9.0,0,1
2023-02-19,Asia-Pacific,Japan,Department Store,Women's Shoes,Seasonal,Sneaker,LX-WO-01155,14,14924.98,1066.07,7,0.665,0.6035,0.2031,New Client,E-commerce,7.0,0,0
2023-08-09,North America,USA,Department Store,Men's Shoes,Core,Sneaker,LX-ME-01156,19,16178.28,846.41,7,0.715,0.6049,0.06,Returning Client,Retail,7.4,0,0
2023-04-23,Asia-Pacific,China,Department Store,Men's Shoes,Limited Edition,Loafer,LX-ME-01157,3,3696.63,1362.5,0,0.952,0.6625,0.0795,Returning Client,Retail,9.4,1,0
2024-06-17,Europe,France,Boutique,Ready-to-Wear,Seasonal,Knitwear,LX-RE-01158,21,54921.41,2647.07,14,0.5976,0.5886,0.0789,Returning Client,Retail,6.2,0,1
2024-01-03,Europe,UK,E-commerce,Women's Shoes,Core,Sandal,LX-WO-01159,27,23761.18,917.19,11,0.7014,0.5701,0.1907,New Client,Retail,4.3,0,0
2024-08-06,Europe,UK,Boutique,Women's Shoes,Core,Boot,LX-WO-01160,7,6555.77,952.25,2,0.7777,0.5956,0.0738,High Value,Retail,5.9,0,0
2024-11-21,North America,USA,Department Store,Women's Shoes,Core,Pump,LX-WO-01161,10,10003.82,967.02,3,0.7504,0.6429,0.0719,Returning Client,Retail,9.3,0,0
2023-03-15,Asia-Pacific,Japan,Department Store,Leather Goods,Runway,Tote,LX-LE-01162,4,10665.99,2573.84,1,0.7673,0.6597,0.072,Returning Client,Retail,9.4,0,1
2023-12-14,Asia-Pacific,South Korea,Boutique,Accessories,Seasonal,Sunglasses,LX-AC-01163,6,3688.85,608.42,3,0.629,0.7315,0.0675,High Value,Retail,7.7,0,1
2024-08-12,Middle East,UAE,Boutique,Leather Goods,Core,Clutch,LX-LE-01164,25,48837.05,1938.94,9,0.728,0.6962,0.0799,New Client,Clienteling,7.5,0,1
2024-10-21,North America,USA,Flagship,Men's Shoes,Core,Oxford,LX-ME-01165,8,7811.25,949.35,5,0.6096,0.6035,0.0513,New Client,Retail,8.9,0,0
2024-12-16,Europe,UK,Flagship,Accessories,Runway,Jewellery,LX-AC-01166,7,6959.09,965.2,3,0.6752,0.731,0.0657,New Client,Retail,9.0,0,0
2023-09-28,Europe,France,Department Store,Men's Shoes,Seasonal,Loafer,LX-ME-01167,18,15694.5,877.18,9,0.6508,0.5959,0.0726,High Value,Retail,6.6,0,0
2024-05-14,Middle East,UAE,Department Store,Ready-to-Wear,Limited Edition,Dress,LX-RE-01168,8,25495.37,3135.19,0,0.9049,0.6458,0.0414,Returning Client,Retail,8.1,0,0
2023-07-20,Europe,Italy,Flagship,Men's Shoes,Core,Oxford,LX-ME-01169,10,9299.83,942.71,3,0.7154,0.5715,0.0777,Returning Client,Retail,6.1,0,0
2024-12-21,Middle East,UAE,Department Store,Leather Goods,Seasonal,Tote,LX-LE-01170,11,38067.95,2221.85,5,0.6783,0.7081,0.0123,VIC,Clienteling,9.6,0,1
2024-01-25,North America,USA,Department Store,Ready-to-Wear,Core,Coat,LX-RE-01171,25,51877.54,2139.28,8,0.7487,0.5925,0.08,Returning Client,Retail,5.0,0,0
2023-09-07,Asia-Pacific,China,Flagship,Women's Shoes,Seasonal,Boot,LX-WO-01172,28,33496.65,1203.53,14,0.666,0.5952,0.0498,Returning Client,Retail,6.6,0,0
2023-08-25,Asia-Pacific,South Korea,Boutique,Women's Shoes,Seasonal,Pump,LX-WO-01173,4,4059.31,1033.43,2,0.6539,0.6211,0.0535,New Client,Clienteling,5.8,0,1
2023-03-24,Europe,UK,E-commerce,Women's Shoes,Runway,Sneaker,LX-WO-01174,9,10803.65,1179.18,5,0.6331,0.5881,0.1772,High Value,E-commerce,8.2,0,0
2024-03-23,Asia-Pacific,South Korea,Department Store,Accessories,Limited Edition,Silk Scarf,LX-AC-01175,12,11509.06,929.8,1,0.8819,0.7666,0.0716,High Value,Retail,9.1,0,0
2024-04-23,North America,USA,Boutique,Men's Shoes,Seasonal,Sneaker,LX-ME-01176,20,16348.57,806.54,10,0.6584,0.5751,0.071,High Value,Clienteling,7.9,0,1
2024-01-21,Europe,Italy,Department Store,Men's Shoes,Limited Edition,Loafer,LX-ME-01177,5,6900.89,1388.51,0,0.8675,0.6545,0.1808,New Client,E-commerce,6.6,0,0
2024-07-30,Europe,UK,Department Store,Ready-to-Wear,Core,Dress,LX-RE-01178,2,6680.82,2707.12,0,0.6949,0.5728,0.047,VIC,Retail,8.8,0,0
2023-05-31,Asia-Pacific,South Korea,E-commerce,Women's Shoes,Seasonal,Sandal,LX-WO-01179,26,21909.4,872.78,10,0.7148,0.597,0.1208,New Client,Retail,4.7,0,0
2023-10-27,Europe,France,Boutique,Ready-to-Wear,Seasonal,Knitwear,LX-RE-01180,3,7391.43,2427.4,0,0.7761,0.6044,0.1714,High Value,E-commerce,8.0,0,0
2024-11-09,Europe,UK,Flagship,Men's Shoes,Limited Edition,Derby,LX-ME-01181,8,8787.73,1431.51,0,0.99,0.6379,0.0419,New Client,Retail,6.3,1,0
2024-02-28,Middle East,UAE,Flagship,Women's Shoes,Limited Edition,Sneaker,LX-WO-01182,8,10784.57,1680.35,0,0.9239,0.6679,0.1597,Returning Client,E-commerce,7.2,1,0
2024-01-31,Europe,UK,Flagship,Leather Goods,Core,Wallet,LX-LE-01183,9,19708.15,2101.53,4,0.6794,0.6957,0.1897,High Value,E-commerce,9.8,0,0
2023-02-19,Europe,UK,E-commerce,Women's Shoes,Limited Edition,Pump,LX-WO-01184,14,17585.52,1327.81,2,0.8548,0.6112,0.1493,Returning Client,E-commerce,3.4,0,0
2023-06-19,Middle East,UAE,E-commerce,Ready-to-Wear,Limited Edition,Blazer,LX-RE-01185,1,2682.86,3067.8,0,0.9837,0.6007,0.1579,Returning Client,E-commerce,5.8,1,0
2023-02-28,Europe,UK,Flagship,Leather Goods,Core,Clutch,LX-LE-01186,11,21748.16,1936.44,3,0.7641,0.6889,0.0555,New Client,Clienteling,8.4,0,0
2024-10-31,Middle East,UAE,Department Store,Women's Shoes,Runway,Sneaker,LX-WO-01187,7,8667.18,1219.87,5,0.5542,0.6321,0.0716,Returning Client,Clienteling,8.0,0,0
2024-01-29,Asia-Pacific,China,Boutique,Accessories,Core,Silk Scarf,LX-AC-01188,24,17432.48,713.51,10,0.7044,0.7306,0.0478,Returning Client,Retail,8.2,0,0
2023-11-24,North America,USA,Flagship,Women's Shoes,Core,Boot,LX-WO-01189,42,43519.4,1040.86,9,0.809,0.6451,0.052,High Value,Retail,6.7,0,0
2024-02-08,Asia-Pacific,Japan,Boutique,Ready-to-Wear,Runway,Coat,LX-RE-01190,4,11146.15,2725.22,2,0.6183,0.5526,0.0432,High Value,Retail,8.5,0,1
2023-05-18,North America,USA,Boutique,Women's Shoes,Core,Sandal,LX-WO-01191,28,26647.98,922.65,8,0.7653,0.6326,0.0682,New Client,Clienteling,9.1,0,0
2024-04-30,North America,USA,Boutique,Ready-to-Wear,Core,Coat,LX-RE-01192,20,67150.06,2497.73,10,0.6587,0.5712,0.0388,VIC,Retail,7.9,0,0
2023-12-29,North America,USA,E-commerce,Accessories,Limited Edition,Jewellery,LX-AC-01193,22,21234.51,953.76,5,0.8119,0.7015,0.1508,Returning Client,Retail,7.8,0,0
2024-07-31,Asia-Pacific,South Korea,Boutique,Leather Goods,Limited Edition,Handbag,LX-LE-01194,6,11335.27,2334.35,0,0.9566,0.7408,0.0563,High Value,Retail,9.2,1,0
2023-09-01,Middle East,UAE,Boutique,Accessories,Core,Silk Scarf,LX-AC-01195,16,10903.43,697.15,6,0.7225,0.7393,0.0463,Returning Client,Retail,5.5,0,0
2023-10-14,Asia-Pacific,South Korea,Boutique,Accessories,Limited Edition,Belt,LX-AC-01196,4,5823.83,1022.13,0,0.9118,0.7508,0.0334,VIC,Retail,8.0,0,0
2024-01-21,Europe,Italy,Department Store,Men's Shoes,Core,Derby,LX-ME-01197,3,2766.27,917.96,1,0.7287,0.5706,0.0766,Returning Client,Clienteling,7.3,0,0
2023-05-28,Europe,France,E-commerce,Ready-to-Wear,Seasonal,Coat,LX-RE-01198,13,30713.2,2477.77,4,0.7471,0.5644,0.1771,Returning Client,Retail,3.9,0,0
2023-10-28,Europe,UK,Department Store,Leather Goods,Runway,Tote,LX-LE-01199,16,36116.84,2274.36,11,0.586,0.658,0.1631,New Client,E-commerce,6.5,0,0
2024-09-20,Asia-Pacific,China,Flagship,Accessories,Limited Edition,Belt,LX-AC-01200,28,29792.79,1039.09,2,0.9233,0.7891,0.1429,Returning Client,E-commerce,8.6,0,0
2023-03-16,Europe,UK,Boutique,Men's Shoes,Core,Loafer,LX-ME-01201,23,30075.75,1035.04,5,0.8089,0.6036,0.01,VIC,Retail,5.2,0,0
2024-08-01,Asia-Pacific,China,E-commerce,Ready-to-Wear,Core,Blazer,LX-RE-01202,4,8438.39,2154.85,1,0.7355,0.5386,0.2149,Returning Client,E-commerce,5.6,0,0
2024-10-25,North America,USA,Boutique,Accessories,Limited Edition,Belt,LX-AC-01203,2,1431.12,946.51,0,0.959,0.7706,0.188,New Client,E-commerce,7.5,1,0
2023-09-06,Asia-Pacific,South Korea,Department Store,Men's Shoes,Limited Edition,Oxford,LX-ME-01204,8,10825.05,1313.72,1,0.8646,0.6531,0.1852,New Client,E-commerce,9.0,0,0
2024-12-10,Europe,Italy,Department Store,Ready-to-Wear,Runway,Blazer,LX-RE-01205,30,95408.17,3170.76,13,0.691,0.5566,0.1707,New Client,E-commerce,7.2,0,1
2023-01-03,Europe,UK,Department Store,Ready-to-Wear,Core,Dress,LX-RE-01206,4,16144.81,2827.96,2,0.6566,0.6033,0.0318,VIC,Retail,9.4,0,0
2023-03-25,Europe,Italy,Boutique,Leather Goods,Runway,Handbag,LX-LE-01207,9,23532.32,2591.38,3,0.7096,0.7056,0.0649,New Client,Clienteling,7.6,0,0
2024-12-11,North America,USA,E-commerce,Men's Shoes,Core,Loafer,LX-ME-01208,10,8129.71,836.82,3,0.7436,0.5584,0.1486,New Client,Clienteling,5.1,0,0
2023-10-19,Asia-Pacific,China,Flagship,Women's Shoes,Limited Edition,Sneaker,LX-WO-01209,21,38893.34,1772.31,1,0.92,0.6352,0.1635,Returning Client,E-commerce,10.0,0,0
2024-07-17,North America,USA,Boutique,Men's Shoes,Seasonal,Oxford,LX-ME-01210,1,792.16,779.3,0,0.5963,0.6094,0.0531,High Value,Clienteling,8.1,0,1
2023-04-27,Asia-Pacific,South Korea,Department Store,Accessories,Core,Belt,LX-AC-01211,8,5439.66,656.33,2,0.7602,0.7301,0.0624,Returning Client,Clienteling,9.4,0,0
2023-12-11,Asia-Pacific,China,Flagship,Men's Shoes,Runway,Oxford,LX-ME-01212,28,35510.57,1275.89,22,0.5583,0.619,0.0471,Returning Client,Retail,6.6,0,0
2024-01-30,North America,USA,Flagship,Leather Goods,Core,Clutch,LX-LE-01213,8,16171.67,1934.41,2,0.7588,0.6534,0.0485,High Value,Retail,10.0,0,0
2023-10-05,Europe,France,Flagship,Leather Goods,Core,Clutch,LX-LE-01214,39,87762.34,2172.12,15,0.7119,0.6667,0.0421,Returning Client,Retail,9.4,0,0
2023-09-12,North America,USA,Flagship,Accessories,Core,Sunglasses,LX-AC-01215,9,6205.32,699.98,2,0.7674,0.7154,0.1458,New Client,E-commerce,6.0,0,0
2023-06-25,Europe,Italy,Boutique,Ready-to-Wear,Core,Coat,LX-RE-01216,18,45103.04,2422.16,3,0.8233,0.6095,0.0702,High Value,Retail,9.3,0,0
2024-04-10,Asia-Pacific,Japan,E-commerce,Ready-to-Wear,Seasonal,Blazer,LX-RE-01217,27,59780.84,2237.6,14,0.6557,0.5654,0.2112,Returning Client,Clienteling,6.3,0,0
2024-08-03,Middle East,UAE,Boutique,Ready-to-Wear,Limited Edition,Knitwear,LX-RE-01218,1,3173.68,3251.72,0,0.9177,0.6086,0.048,Returning Client,Retail,5.4,0,0
2023-09-08,North America,USA,Department Store,Women's Shoes,Seasonal,Sandal,LX-WO-01219,6,6467.68,1046.55,3,0.6108,0.6049,0.0423,High Value,Retail,9.0,0,0
2024-04-27,Europe,UK,Department Store,Men's Shoes,Runway,Derby,LX-ME-01220,26,31895.49,1187.56,14,0.6487,0.6155,0.2003,New Client,E-commerce,9.2,0,0
2023-04-04,Europe,Italy,E-commerce,Leather Goods,Runway,Tote,LX-LE-01221,4,8336.22,2185.69,1,0.6955,0.6667,0.1642,Returning Client,E-commerce,3.9,0,0
2023-07-06,Europe,Italy,Flagship,Women's Shoes,Seasonal,Pump,LX-WO-01222,27,32113.18,1138.16,13,0.6586,0.6068,0.0674,Returning Client,Clienteling,10.0,0,1
2024-02-02,Asia-Pacific,China,Flagship,Leather Goods,Limited Edition,Wallet,LX-LE-01223,17,59564.31,3472.53,1,0.9213,0.6924,0.0718,High Value,Retail,7.6,0,0
2024-01-12,Asia-Pacific,Japan,Department Store,Women's Shoes,Seasonal,Sneaker,LX-WO-01224,8,7553.44,916.68,4,0.6278,0.6135,0.1771,New Client,E-commerce,9.0,0,0
2024-05-08,Asia-Pacific,Japan,Boutique,Women's Shoes,Core,Sneaker,LX-WO-01225,9,8303.22,936.63,3,0.7058,0.618,0.0548,Returning Client,Clienteling,6.0,0,1
2024-08-18,Europe,Italy,E-commerce,Accessories,Core,Belt,LX-AC-01226,13,9539.87,719.8,3,0.7763,0.6624,0.2129,New Client,Retail,8.3,0,0
2024-03-28,Asia-Pacific,Japan,Boutique,Leather Goods,Runway,Clutch,LX-LE-01227,15,33114.84,2165.43,5,0.7325,0.6818,0.055,Returning Client,Retail,8.3,0,0
2023-07-26,Asia-Pacific,China,Boutique,Accessories,Seasonal,Jewellery,LX-AC-01228,10,7026.12,679.18,3,0.7159,0.7158,0.0487,Returning Client,Clienteling,9.3,0,1
2024-01-27,Europe,France,Flagship,Ready-to-Wear,Seasonal,Blazer,LX-RE-01229,27,81746.21,3069.07,16,0.6222,0.5889,0.0599,New Client,Retail,6.1,0,0
2024-09-24,Europe,France,Department Store,Ready-to-Wear,Limited Edition,Blazer,LX-RE-01230,20,71165.41,3419.77,2,0.8927,0.6256,0.0796,High Value,Retail,9.7,0,1
2023-09-03,North America,USA,Boutique,Leather Goods,Seasonal,Handbag,LX-LE-01231,4,7239.21,1793.66,2,0.6394,0.7072,0.0458,High Value,Retail,7.6,0,0
2023-12-27,Europe,Italy,Flagship,Men's Shoes,Core,Derby,LX-ME-01232,2,2131.76,1019.98,0,0.6841,0.6294,0.0799,Returning Client,Retail,10.0,0,1
2023-04-07,Europe,Italy,Flagship,Men's Shoes,Core,Oxford,LX-ME-01233,8,8642.22,1081.9,3,0.7099,0.5997,0.0461,Returning Client,Retail,6.9,0,0
2024-02-05,Europe,France,Flagship,Ready-to-Wear,Seasonal,Dress,LX-RE-01234,18,44899.54,2428.84,4,0.7999,0.5891,0.0665,High Value,Retail,8.8,0,0
2023-04-01,North America,USA,Department Store,Men's Shoes,Seasonal,Sneaker,LX-ME-01235,3,2824.21,935.79,1,0.7027,0.5781,0.077,Returning Client,Retail,7.4,0,0
2023-05-11,Europe,UK,Boutique,Men's Shoes,Limited Edition,Loafer,LX-ME-01236,12,12866.1,1251.41,0,0.9305,0.6337,0.2227,New Client,E-commerce,8.5,1,0
2024-10-26,Europe,France,Boutique,Accessories,Seasonal,Jewellery,LX-AC-01237,4,2915.3,725.56,1,0.6844,0.7244,0.0462,High Value,Retail,7.3,0,0
2023-01-17,Europe,France,Department Store,Women's Shoes,Seasonal,Sandal,LX-WO-01238,19,16946.41,897.3,5,0.7819,0.6012,0.0488,New Client,Retail,6.6,0,0
2024-04-25,Asia-Pacific,Japan,E-commerce,Accessories,Core,Sunglasses,LX-AC-01239,30,18841.68,624.31,6,0.8153,0.6911,0.1588,Returning Client,Retail,7.4,0,0
2024-02-05,Europe,UK,Boutique,Men's Shoes,Core,Sneaker,LX-ME-01240,24,21157.87,876.32,7,0.7651,0.5792,0.0608,Returning Client,Clienteling,7.4,0,0
2023-09-09,Middle East,UAE,Department Store,Accessories,Seasonal,Sunglasses,LX-AC-01241,2,1473.57,737.89,0,0.7441,0.7217,0.0413,Returning Client,Retail,6.9,0,0
2023-10-31,Europe,France,Department Store,Women's Shoes,Seasonal,Pump,LX-WO-01242,3,3164.79,1045.52,1,0.7368,0.6171,0.0483,High Value,Retail,7.6,0,0
2023-10-19,Asia-Pacific,China,Boutique,Women's Shoes,Core,Boot,LX-WO-01243,15,25444.23,1291.28,3,0.7897,0.6267,0.0494,VIC,Retail,8.3,0,0
2024-11-01,Asia-Pacific,South Korea,Department Store,Women's Shoes,Seasonal,Sandal,LX-WO-01244,35,29699.72,856.27,21,0.6201,0.6231,0.0734,New Client,Retail,6.4,0,0
2024-09-10,Europe,Italy,E-commerce,Accessories,Core,Silk Scarf,LX-AC-01245,4,2765.2,708.3,2,0.6385,0.6869,0.1642,High Value,E-commerce,5.4,0,1
2023-12-08,North America,USA,Flagship,Women's Shoes,Core,Boot,LX-WO-01246,10,10258.95,1013.73,3,0.7244,0.6262,0.1564,New Client,E-commerce,7.8,0,1
2023-10-08,Asia-Pacific,Japan,Flagship,Accessories,Core,Belt,LX-AC-01247,37,27666.52,761.45,11,0.7583,0.7058,0.0742,New Client,Retail,5.8,0,0
2024-09-07,Europe,UK,Flagship,Women's Shoes,Seasonal,Pump,LX-WO-01248,2,2280.11,1114.97,0,0.7536,0.639,0.0674,New Client,Retail,8.5,0,0
2024-08-12,Asia-Pacific,China,E-commerce,Accessories,Seasonal,Silk Scarf,LX-AC-01249,18,10352.89,603.21,13,0.5672,0.6969,0.1462,New Client,Retail,3.9,0,0
2023-02-17,Middle East,UAE,Department Store,Accessories,Core,Belt,LX-AC-01250,4,4768.26,865.77,1,0.7516,0.7498,0.0645,VIC,E-commerce,5.6,0,0
2024-07-25,Europe,Italy,E-commerce,Women's Shoes,Seasonal,Boot,LX-WO-01251,21,19017.5,946.78,6,0.7575,0.6095,0.1688,New Client,Retail,4.1,0,1
2024-04-17,North America,USA,Flagship,Women's Shoes,Limited Edition,Boot,LX-WO-01252,16,23136.38,1452.56,2,0.8541,0.6787,0.0451,New Client,Retail,6.7,0,0
2024-01-15,Asia-Pacific,Japan,Department Store,Ready-to-Wear,Limited Edition,Coat,LX-RE-01253,13,32596.55,2941.35,0,0.9782,0.6088,0.0594,New Client,Retail,8.7,1,0
2023-11-17,Asia-Pacific,China,E-commerce,Ready-to-Wear,Core,Coat,LX-RE-01254,7,14214.35,2122.97,2,0.7036,0.5554,0.1625,Returning Client,E-commerce,4.1,0,1
2024-01-02,North America,USA,Boutique,Men's Shoes,Seasonal,Oxford,LX-ME-01255,10,8276.61,811.83,4,0.6781,0.6156,0.0608,New Client,Clienteling,8.3,0,0
2024-07-22,North America,USA,Flagship,Leather Goods,Core,Clutch,LX-LE-01256,25,48162.28,1912.15,6,0.7932,0.6725,0.1965,New Client,E-commerce,7.5,0,0
2023-01-11,Europe,Italy,Department Store,Men's Shoes,Seasonal,Sneaker,LX-ME-01257,7,9526.07,1044.31,4,0.5841,0.5718,0.0223,VIC,Retail,9.5,0,0
2024-08-27,North America,USA,Boutique,Leather Goods,Seasonal,Clutch,LX-LE-01258,9,15198.96,1691.31,2,0.8143,0.6566,0.0583,High Value,Retail,6.9,0,0
2024-12-11,North America,USA,Flagship,Men's Shoes,Limited Edition,Derby,LX-ME-01259,17,22634.12,1341.48,2,0.892,0.6296,0.2045,Returning Client,E-commerce,6.5,0,0
2023-07-23,Middle East,UAE,Flagship,Leather Goods,Runway,Clutch,LX-LE-01260,26,77177.47,2840.54,13,0.6554,0.6974,0.0497,Returning Client,Retail,10.0,0,0
2024-06-28,Europe,UK,Boutique,Accessories,Seasonal,Sunglasses,LX-AC-01261,4,2416.82,621.93,1,0.6848,0.7414,0.0708,New Client,Clienteling,5.1,0,1
2024-09-19,North America,USA,Department Store,Accessories,Core,Belt,LX-AC-01262,7,4545.8,663.33,2,0.7135,0.7209,0.0751,Returning Client,Retail,5.6,0,1
2023-06-29,Europe,Italy,Boutique,Leather Goods,Limited Edition,Clutch,LX-LE-01263,1,4557.07,3898.08,0,0.9242,0.7292,0.0293,VIC,Retail,7.5,1,1
2024-05-14,Asia-Pacific,South Korea,Flagship,Women's Shoes,Core,Sandal,LX-WO-01264,13,22065.35,1310.92,6,0.6803,0.5901,0.037,VIC,Clienteling,7.5,0,0
2023-06-27,Asia-Pacific,Japan,Department Store,Women's Shoes,Runway,Sneaker,LX-WO-01265,26,30465.55,1193.23,20,0.5628,0.6246,0.1793,High Value,E-commerce,5.8,0,0
2024-05-11,Asia-Pacific,South Korea,Flagship,Men's Shoes,Core,Sneaker,LX-ME-01266,29,30516.07,1012.78,7,0.7911,0.6003,0.0765,Returning Client,Retail,9.6,0,0
2023-06-06,North America,USA,Department Store,Women's Shoes,Core,Pump,LX-WO-01267,6,5732.79,937.19,2,0.7299,0.6454,0.0795,New Client,Retail,8.3,0,0
2024-12-11,Europe,UK,Flagship,Ready-to-Wear,Core,Blazer,LX-RE-01268,36,91323.51,2517.88,17,0.6781,0.5768,0.0605,New Client,Retail,7.5,0,0
2023-05-11,Asia-Pacific,China,Flagship,Accessories,Limited Edition,Sunglasses,LX-AC-01269,6,6178.07,1037.46,0,0.9098,0.7406,0.0488,Returning Client,Retail,6.5,0,0
2023-06-07,Europe,Italy,E-commerce,Men's Shoes,Runway,Oxford,LX-ME-01270,18,21659.53,1212.4,5,0.7622,0.5464,0.1522,Returning Client,Retail,6.5,0,0
2024-05-21,Europe,Italy,Boutique,Women's Shoes,Limited Edition,Sandal,LX-WO-01271,5,6443.16,1320.32,0,0.8934,0.6367,0.0453,Returning Client,Clienteling,5.4,0,0
2023-01-18,Middle East,UAE,Flagship,Men's Shoes,Limited Edition,Sneaker,LX-ME-01272,6,8407.34,1530.63,0,0.9425,0.6501,0.056,New Client,Retail,8.4,1,0
2024-01-01,North America,USA,Boutique,Ready-to-Wear,Core,Dress,LX-RE-01273,13,28882.81,2141.45,4,0.7382,0.5648,0.0645,High Value,Retail,9.5,0,0
2023-04-19,Europe,UK,Boutique,Men's Shoes,Seasonal,Loafer,LX-ME-01274,25,20761.1,829.2,11,0.6845,0.5856,0.0642,Returning Client,Retail,7.1,0,0
2024-10-25,Middle East,UAE,Boutique,Women's Shoes,Core,Sneaker,LX-WO-01275,10,9185.7,944.06,5,0.6582,0.6367,0.1457,New Client,E-commerce,5.2,0,0
2023-05-23,Asia-Pacific,Japan,E-commerce,Ready-to-Wear,Core,Blazer,LX-RE-01276,15,32226.23,2194.5,4,0.7695,0.5239,0.1946,Returning Client,Retail,5.6,0,0
2023-02-02,North America,USA,Boutique,Leather Goods,Seasonal,Tote,LX-LE-01277,20,34238.65,1727.48,11,0.6289,0.6545,0.1577,High Value,E-commerce,6.4,0,0
2024-12-06,Europe,Italy,E-commerce,Ready-to-Wear,Seasonal,Dress,LX-RE-01278,30,71762.95,2443.41,13,0.6859,0.5389,0.122,New Client,Retail,5.6,0,1
2024-12-07,Asia-Pacific,China,Boutique,Women's Shoes,Core,Pump,LX-WO-01279,27,28307.85,1007.63,9,0.7321,0.6211,0.1948,Returning Client,E-commerce,9.7,0,0
2024-02-08,Europe,France,Boutique,Men's Shoes,Seasonal,Sneaker,LX-ME-01280,10,10040.38,989.2,6,0.6108,0.6172,0.0764,New Client,Retail,8.0,0,0
2024-08-20,Asia-Pacific,Japan,Department Store,Women's Shoes,Limited Edition,Sandal,LX-WO-01281,1,2210.63,1630.22,0,0.85,0.6694,0.0155,VIC,Retail,8.9,0,0
2024-11-24,Asia-Pacific,China,Flagship,Ready-to-Wear,Core,Blazer,LX-RE-01282,7,17719.22,2482.9,1,0.798,0.5569,0.153,Returning Client,E-commerce,8.3,0,0
2024-02-24,Europe,UK,Department Store,Men's Shoes,Seasonal,Derby,LX-ME-01283,21,18207.09,838.09,12,0.6226,0.6062,0.0536,Returning Client,Retail,9.3,0,0
2023-06-14,Europe,France,Boutique,Accessories,Runway,Belt,LX-AC-01284,2,1790.48,903.37,0,0.6902,0.7375,0.06,High Value,Retail,6.4,0,0
2023-11-29,Asia-Pacific,China,Department Store,Ready-to-Wear,Limited Edition,Coat,LX-RE-01285,7,16689.8,3079.87,0,0.9204,0.6349,0.2102,High Value,E-commerce,7.0,1,0
2023-06-07,Europe,Italy,Boutique,Ready-to-Wear,Core,Knitwear,LX-RE-01286,23,56588.15,2402.69,7,0.759,0.5879,0.1469,Returning Client,E-commerce,8.6,0,0
2024-02-09,Europe,Italy,E-commerce,Men's Shoes,Seasonal,Oxford,LX-ME-01287,24,22445.16,974.69,12,0.6543,0.5543,0.1876,New Client,Retail,4.3,0,0
2023-06-04,North America,USA,Department Store,Men's Shoes,Core,Oxford,LX-ME-01288,7,5810.73,816.63,3,0.6948,0.5719,0.0648,Returning Client,Retail,8.1,0,1
2023-12-06,Europe,UK,Boutique,Ready-to-Wear,Seasonal,Blazer,LX-RE-01289,28,70614.87,2564.27,17,0.6144,0.5684,0.1719,High Value,E-commerce,5.9,0,1
2024-09-16,Middle East,UAE,Flagship,Men's Shoes,Core,Loafer,LX-ME-01290,34,32924.39,978.64,12,0.7264,0.6098,0.0707,New Client,Retail,6.3,0,0
2023-02-26,Asia-Pacific,Japan,Department Store,Ready-to-Wear,Seasonal,Coat,LX-RE-01291,7,16300.94,2321.74,3,0.6447,0.5792,0.064,High Value,Retail,7.2,0,0
2024-03-20,Asia-Pacific,Japan,Department Store,Ready-to-Wear,Seasonal,Dress,LX-RE-01292,5,10924.09,2218.09,1,0.722,0.5815,0.0646,Returning Client,Retail,6.0,0,0
2024-02-10,Europe,France,E-commerce,Ready-to-Wear,Core,Knitwear,LX-RE-01293,13,29313.79,2265.1,4,0.7571,0.5788,0.1349,High Value,Retail,6.7,0,0
2023-02-10,Europe,France,Boutique,Leather Goods,Seasonal,Tote,LX-LE-01294,9,17189.35,1924.36,3,0.7029,0.6666,0.0601,High Value,Retail,6.5,0,0
